nome,ida,diff_fase,ponto_virada_encoded,anos_pm,bolsista_encoded,ipv,corraca,ponto_virada,ian,pedra,pedra_encoded,iaa,ips,ieg,ipp,idade,sexo_encoded,fase,inde,sexo,na_fase,ano,cg,cf,ct
ALUNO-1053,9.25,-2.0,0,0.0,0,7.2499975,R,Não,5.0,Ametista,3,8.75001,7.5,9.415584415584416,5.833333333333334,17.0,1.0,5,7.891450716450215,F,0,2022,173.0,11.0,4.0
ALUNO-1054,6.5,0.0,0,0.0,0,6.777776666666666,B,Não,10.0,Ametista,3,9.000020000000001,7.5,9.333333333333332,6.041666666666667,9.0,1.0,1,7.776390666666667,F,1,2022,210.0,53.0,2.0
ALUNO-1055,4.7,0.0,0,0.0,0,7.6,R,Não,10.0,Ágata,2,7.5,5.0,4.7,7.7,13.0,1.0,3,6.421,F,1,2021,332.0,27.0,5.0
ALUNO-1055,6.277777777777778,0.0,0,1.0,0,7.5833325,R,Não,10.0,Ametista,3,6.66666,5.625,8.603896103896105,7.34375,14.0,1.0,4,7.456542276334777,F,1,2022,332.0,27.0,5.0
ALUNO-1057,5.8,0.0,1,0.0,0,9.0,R,Sim,10.0,Ametista,3,8.3,7.5,5.6,8.3,13.0,0.0,3,7.494,M,1,2021,656.0,85.0,6.0
ALUNO-1057,5.166666666666667,-1.0,0,1.0,0,5.9583275,R,Não,5.0,Ágata,2,8.33334,7.5,6.845108695652174,7.5,14.0,0.0,3,6.427354572463768,M,0,2022,656.0,85.0,6.0
ALUNO-1058,7.25,0.0,0,0.0,0,6.888886666666666,B,Não,10.0,Ametista,3,8.000020000000001,7.5,8.69949494949495,6.458333333333334,11.0,1.0,2,7.763511656565657,F,1,2022,213.0,33.0,1.0
ALUNO-1059,1.833333333333333,-3.0,0,0.0,0,6.2916575,B,Não,2.5,Quartzo,1,7.91667,7.5,3.666666666666667,6.875,16.0,0.0,3,4.837498500000001,M,0,2022,833.0,134.0,9.0
ALUNO-1060,3.5,0.0,0,0.0,0,6.83333,R,Não,10.0,Ametista,3,9.58335,7.5,8.653198653198654,7.03125,13.0,1.0,3,7.208765730639731,F,1,2022,425.0,51.0,3.0
ALUNO-1062,4.25,0.0,0,0.0,0,5.83333,R,Não,10.0,Ágata,2,6.66666,5.0,7.251602564102564,6.09375,15.0,0.0,5,6.243027512820514,M,1,2022,697.0,43.0,10.0
ALUNO-1063,2.3,-1.0,0,0.0,0,7.5,R,Não,5.0,Quartzo,1,9.5,7.5,0.0,7.5,9.0,1.0,0,4.9,F,0,2021,783.0,185.0,13.0
ALUNO-1063,4.166666666666667,-2.0,0,1.0,0,6.08333,R,Não,5.0,Quartzo,1,9.000020000000001,7.5,4.573717948717949,4.375,11.0,1.0,0,5.552244923076923,F,0,2022,783.0,185.0,13.0
ALUNO-1065,7.0,-1.0,0,0.0,0,8.3,R,Não,5.0,Ametista,3,9.5,7.5,10.0,7.5,9.0,0.0,0,8.0,M,0,2021,304.0,87.0,8.0
ALUNO-1065,7.0,-2.0,0,1.0,0,7.58333,R,Não,5.0,Ametista,3,9.50002,7.5,9.002849002849004,5.9375,11.0,0.0,0,7.510987800569801,M,0,2022,304.0,87.0,8.0
ALUNO-1066,5.8,0.0,0,0.0,0,6.5,B,Não,10.0,Ágata,2,6.7,7.5,4.7,7.3,13.0,1.0,3,6.54,F,1,2021,423.0,34.0,8.0
ALUNO-1066,5.522222222222222,0.0,0,1.0,0,6.54166,B,Não,10.0,Ametista,3,6.66666,7.5,8.489420062695924,6.875,14.0,1.0,4,7.21482645698363,F,1,2022,423.0,34.0,8.0
ALUNO-1067,9.5,-1.0,0,2.0,0,7.5,B,Não,5.0,Ametista,3,8.500020000000001,7.5,10.0,8.125,9.0,1.0,0,8.312502,F,0,2020,239.0,39.0,2.0
ALUNO-1067,8.1,-1.0,1,3.0,0,9.2,B,Sim,5.0,Topázio,4,9.5,7.5,10.0,8.8,10.0,1.0,1,8.544,F,0,2021,239.0,39.0,2.0
ALUNO-1067,4.916666666666667,0.0,0,4.0,0,8.333333333333334,B,Não,10.0,Ametista,3,9.000020000000001,7.5,8.892921960072595,6.041666666666667,11.0,1.0,2,7.682753058681186,F,1,2022,239.0,39.0,2.0
ALUNO-1068,6.8,-1.0,0,0.0,0,7.2,R,Não,5.0,Ametista,3,9.2,7.5,8.6,8.1,17.0,0.0,6,7.501,M,0,2021,848.0,22.0,14.0
ALUNO-1068,1.022222222222222,-1.0,0,1.0,0,5.111116666666667,R,Não,5.0,Quartzo,1,8.33334,6.875,3.333333333333333,3.75,18.0,0.0,7,4.289168444444445,M,0,2022,848.0,22.0,14.0
ALUNO-1069,8.0,-1.0,0,0.0,0,7.83333,B,Não,5.0,Ágata,2,9.000020000000001,5.0,6.174603174603175,5.625,9.0,1.0,0,6.864088634920636,F,0,2022,533.0,152.0,2.0
ALUNO-1070,9.5,-2.0,0,1.0,0,5.66666,R,Não,5.0,Ametista,3,8.500020000000001,7.5,10.0,5.0,10.0,0.0,0,7.633334,M,0,2020,732.0,174.0,11.0
ALUNO-1070,5.4,-1.0,0,2.0,0,8.7,R,Não,5.0,Ametista,3,9.5,7.5,9.6,8.3,11.0,0.0,1,7.758,M,0,2021,732.0,174.0,11.0
ALUNO-1070,4.416666666666667,-2.0,0,3.0,0,5.16667,R,Não,5.0,Quartzo,1,9.50002,5.0,8.070175438596491,4.6875,12.0,0.0,1,5.949454421052632,M,0,2022,732.0,174.0,11.0
ALUNO-1071,5.7,-1.0,0,0.0,0,8.6,R,Não,5.0,Ametista,3,9.5,7.5,7.1,7.3,13.0,1.0,2,7.194,F,0,2021,754.0,139.0,12.0
ALUNO-1071,3.583333333333333,-1.0,0,1.0,0,6.666663333333332,R,Não,5.0,Quartzo,1,9.50002,5.625,5.417989417989419,6.041666666666667,13.0,1.0,2,5.750265883597884,F,0,2022,754.0,139.0,12.0
ALUNO-1072,7.333333333333333,0.0,0,0.0,0,7.833333333333334,B,Não,10.0,Ametista,3,8.75001,7.5,8.3,8.749999999999998,12.0,1.0,3,8.193334333333334,F,1,2020,797.0,120.0,12.0
ALUNO-1072,4.6,0.0,0,1.0,0,8.2,B,Não,10.0,Ametista,3,9.2,7.5,5.3,7.5,13.0,1.0,3,7.033,F,1,2021,797.0,120.0,12.0
ALUNO-1072,4.122222222222223,-1.0,0,2.0,0,4.83333,B,Não,5.0,Quartzo,1,9.58335,7.5,3.81578947368421,6.09375,14.0,1.0,3,5.371978339181286,F,0,2022,797.0,120.0,12.0
ALUNO-1073,5.4,-1.0,0,0.0,0,6.6,B,Não,5.0,Ametista,3,8.5,7.5,8.3,7.5,11.0,0.0,1,6.914,M,0,2021,798.0,183.0,13.0
ALUNO-1073,4.0,-1.0,0,1.0,0,6.944446666666666,B,Não,5.0,Quartzo,1,0.0,7.5,6.249084249084249,6.458333333333334,11.0,0.0,1,5.334539516483517,M,0,2022,798.0,183.0,13.0
ALUNO-1074,5.833333333333333,-2.0,0,0.0,0,7.555556666666667,R,Não,5.0,Ágata,2,8.000020000000001,7.5,6.25,6.041666666666667,13.0,1.0,1,6.581946666666667,F,0,2022,631.0,154.0,9.0
ALUNO-1075,6.666666666666667,0.0,0,4.0,1,8.55556,R,Não,10.0,Topázio,4,9.16668,10.0,9.8,8.749999999999998,14.0,1.0,4,8.796113333333334,F,1,2020,286.0,18.0,3.0
ALUNO-1075,6.3,0.0,1,5.0,1,9.4,R,Sim,10.0,Ametista,3,7.5,7.5,7.2,7.8,15.0,1.0,5,7.859,F,1,2021,286.0,18.0,3.0
ALUNO-1075,6.744444444444444,-1.0,1,6.0,1,8.458337499999999,R,Sim,5.0,Ametista,3,7.5,5.625,9.580419580419582,7.96875,16.0,1.0,5,7.566015304972806,F,0,2022,286.0,18.0,3.0
ALUNO-1076,3.75,-1.0,0,0.0,0,5.333325,R,Não,5.0,Ágata,2,8.75001,7.5,7.357142857142857,7.03125,14.0,1.0,3,6.116219571428572,F,0,2022,705.0,97.0,8.0
ALUNO-1078,10.0,-1.0,0,1.0,0,7.833333333333333,R,Não,5.0,Ametista,3,7.416679999999999,6.875,8.0,7.083333333333334,11.0,1.0,1,7.804168000000001,F,0,2020,642.0,113.0,8.0
ALUNO-1078,0.0,-1.0,0,2.0,0,5.7,R,Não,5.0,Quartzo,1,9.0,8.1,1.7,7.7,12.0,1.0,2,4.45,F,0,2021,642.0,113.0,8.0
ALUNO-1078,5.583333333333334,-1.0,0,3.0,0,5.833336666666667,R,Não,5.0,Ágata,2,8.000020000000001,7.5,7.662464985994397,6.458333333333334,13.0,1.0,2,6.511662330532213,F,0,2022,642.0,113.0,8.0
ALUNO-1080,0.0,-1.0,0,0.0,0,7.555553333333333,B,Não,5.0,Quartzo,1,7.50002,7.5,6.481481481481481,6.041666666666667,13.0,1.0,2,5.411575629629629,F,0,2022,795.0,150.0,10.0
ALUNO-1082,6.0,-1.0,0,0.0,0,7.333333333333333,B,Não,5.0,Ágata,2,8.500020000000001,5.625,8.78924174276498,6.25,11.0,0.0,1,6.962017015219663,M,0,2022,499.0,130.0,5.0
ALUNO-1084,9.0,0.0,0,1.0,0,7.41667,R,Não,10.0,Ametista,3,9.000020000000001,4.375,10.0,6.875,8.0,0.0,0,8.308336,M,1,2020,648.0,157.0,14.0
ALUNO-1084,5.6,0.0,0,2.0,0,8.2,R,Não,10.0,Ametista,3,8.0,6.9,9.6,7.9,9.0,0.0,1,7.954,M,1,2021,648.0,157.0,14.0
ALUNO-1084,5.0,-1.0,0,3.0,0,5.888886666666667,R,Não,5.0,Ágata,2,7.50002,7.5,8.932367149758454,5.0,10.0,0.0,1,6.464252763285025,M,0,2022,648.0,157.0,14.0
ALUNO-1085,3.333333333333333,-1.0,0,1.0,0,7.375,R,Não,5.0,Ágata,2,9.16668,7.5,5.5,7.96875,14.0,1.0,3,6.205209666666667,F,0,2020,701.0,44.0,10.0
ALUNO-1085,3.9,-1.0,0,2.0,0,5.5,R,Não,5.0,Ágata,2,8.8,7.5,7.5,7.3,15.0,1.0,4,6.234,F,0,2021,701.0,44.0,10.0
ALUNO-1085,4.955555555555556,-1.0,0,3.0,0,5.833336666666667,R,Não,5.0,Ágata,2,8.75001,7.5,6.25,6.25,16.0,1.0,5,6.157779444444444,F,0,2022,701.0,44.0,10.0
ALUNO-1090,8.0,-1.0,0,2.0,0,7.166663333333332,R,Não,5.0,Ágata,2,7.00002,7.5,4.6,7.083333333333333,10.0,1.0,1,6.611668,F,0,2020,813.0,187.0,12.0
ALUNO-1090,3.7,-1.0,1,3.0,0,9.0,R,Sim,5.0,Ametista,3,8.5,7.5,8.8,7.9,11.0,1.0,1,7.179,F,0,2021,813.0,187.0,12.0
ALUNO-1090,1.0,-2.0,0,4.0,0,5.999993333333334,R,Não,5.0,Quartzo,1,8.500020000000001,7.5,5.481481481481482,5.833333333333334,12.0,1.0,1,5.179630296296297,F,0,2022,813.0,187.0,12.0
ALUNO-1091,2.25,-1.0,0,0.0,0,6.499993333333334,R,Não,5.0,Quartzo,1,9.000020000000001,7.5,4.866442199775533,6.458333333333334,13.0,1.0,2,5.519122439955107,F,0,2022,789.0,147.0,14.0
ALUNO-1093,5.333333333333333,-1.0,0,4.0,1,7.055553333333334,R,Não,5.0,Ametista,3,9.16668,7.5,9.1,8.333333333333332,16.0,1.0,5,7.297778666666666,F,0,2020,524.0,10.0,4.0
ALUNO-1093,5.4,3.0,0,5.0,1,6.8,R,Não,10.0,Ametista,3,7.9,7.5,7.2,8.0,17.0,1.0,6,7.225,F,0,2021,524.0,10.0,4.0
ALUNO-1093,4.733333333333333,-1.0,0,6.0,0,8.055556666666668,R,Não,5.0,Ágata,2,7.91667,7.5,7.370098039215687,8.28125,18.0,1.0,7,6.901589607843138,F,0,2022,524.0,10.0,4.0
ALUNO-1095,10.0,0.0,0,1.0,0,8.083335,B,Não,10.0,Topázio,4,10.00002,7.5,10.0,7.5,7.0,1.0,0,9.116669,F,1,2020,8.0,2.0,1.0
ALUNO-1095,8.9,1.0,1,2.0,0,9.7,B,Sim,10.0,Topázio,4,10.0,8.1,9.2,9.2,8.0,1.0,1,9.294,F,0,2021,8.0,2.0,1.0
ALUNO-1095,9.916666666666668,0.0,0,3.0,1,8.055563333333334,B,Não,10.0,Topázio,4,10.00002,7.5,9.666666666666666,6.25,9.0,1.0,1,8.902781333333333,F,1,2022,8.0,2.0,1.0
ALUNO-1097,6.666666666666667,0.0,0,3.0,1,7.5,R,Não,10.0,Ametista,3,9.58335,7.5,7.4,7.96875,12.0,0.0,3,7.818543333333334,M,1,2020,100.0,10.0,3.0
ALUNO-1097,6.677777777777778,0.0,0,5.0,1,8.000005,R,Não,10.0,Topázio,4,9.16668,5.625,9.691650853889945,7.96875,14.0,0.0,4,8.149929726333543,M,1,2022,100.0,10.0,3.0
ALUNO-1098,5.3,0.0,0,0.0,0,8.8,R,Não,10.0,Topázio,4,10.0,7.5,10.0,7.5,8.0,1.0,0,8.313,F,1,2021,165.0,44.0,2.0
ALUNO-1098,9.3,-1.0,0,1.0,0,8.16667,R,Não,5.0,Ametista,3,8.500020000000001,8.125,8.61952861952862,5.3125,9.0,1.0,0,7.910991723905724,F,0,2022,165.0,44.0,2.0
ALUNO-1099,5.9,0.0,0,0.0,0,8.9,R,Não,10.0,Topázio,4,10.0,6.3,9.6,8.1,9.0,1.0,1,8.331,F,1,2021,389.0,57.0,8.0
ALUNO-1099,7.75,0.0,0,1.0,0,7.38889,R,Não,10.0,Ametista,3,8.500020000000001,6.875,5.462962962962963,6.458333333333334,11.0,1.0,2,7.303705925925926,F,1,2022,389.0,57.0,8.0
ALUNO-1101,4.0,-1.0,0,0.0,0,7.444443333333333,R,Não,5.0,Ágata,2,6.75,7.5,8.111341154819415,6.041666666666667,11.0,1.0,1,6.440323564297217,F,0,2022,652.0,158.0,12.0
ALUNO-1102,0.0,0.0,0,0.0,0,4.5416625,R,Não,10.0,Quartzo,1,0.0,7.5,4.886363636363637,6.09375,13.0,1.0,3,4.244980227272728,F,1,2022,852.0,145.0,13.0
ALUNO-1103,3.5,-1.0,0,4.0,0,8.583335,R,Não,5.0,Ágata,2,7.91668,4.375,8.9,4.6875,13.0,1.0,2,6.394585,F,0,2020,727.0,103.0,3.0
ALUNO-1103,3.3,-2.0,0,5.0,0,5.5,R,Não,5.0,Quartzo,1,0.0,5.6,2.9,6.0,14.0,1.0,2,4.0,F,0,2021,727.0,103.0,3.0
ALUNO-1103,3.277777777777777,-2.0,0,6.0,0,6.2916575,R,Não,5.0,Ágata,2,10.00002,5.0,7.442630898513252,6.09375,15.0,1.0,3,6.011790235258207,F,0,2022,727.0,103.0,3.0
ALUNO-1104,3.6,-1.0,0,0.0,0,7.9,B,Não,5.0,Ametista,3,9.5,7.5,7.9,7.9,11.0,0.0,1,6.889,M,0,2021,447.0,114.0,4.0
ALUNO-1104,7.083333333333334,-2.0,0,1.0,0,7.333333333333333,B,Não,5.0,Ametista,3,9.000020000000001,7.5,7.364726727545317,6.25,13.0,0.0,1,7.131280678842398,M,0,2022,447.0,114.0,4.0
ALUNO-1105,7.5,-1.0,0,4.0,0,7.75,B,Não,5.0,Ametista,3,7.50002,7.5,9.4,7.1875,11.0,1.0,1,7.648752,F,0,2020,560.0,87.0,9.0
ALUNO-1105,5.5,-1.0,0,5.0,0,7.3,B,Não,5.0,Ágata,2,9.5,6.3,6.3,7.3,12.0,1.0,2,6.621,F,0,2021,560.0,87.0,9.0
ALUNO-1105,5.083333333333334,-1.0,0,6.0,0,7.88889,B,Não,5.0,Ágata,2,9.50002,4.375,8.505050505050505,6.041666666666667,13.0,1.0,2,6.787123434343435,F,0,2022,560.0,87.0,9.0
ALUNO-1106,9.5,-2.0,1,1.0,0,8.833335,B,Sim,5.0,Ametista,3,9.000020000000001,4.375,9.9,2.5,10.0,0.0,0,7.734169,M,0,2020,637.0,111.0,4.0
ALUNO-1106,5.583333333333334,-1.0,0,0.0,0,6.55555,B,Não,5.0,Ágata,2,9.000020000000001,6.25,8.015728977616455,5.0,12.0,0.0,2,6.555924462189958,M,0,2022,637.0,111.0,4.0
ALUNO-1107,8.0,-1.0,0,0.0,0,8.5,B,Não,5.0,Ametista,3,10.0,7.5,9.6,7.5,13.0,1.0,2,8.217,F,0,2021,803.0,122.0,16.0
ALUNO-1107,2.722222222222222,-1.0,0,1.0,0,7.583335,B,Não,5.0,Quartzo,1,0.0,7.5,6.075009549274255,7.8125,14.0,1.0,3,5.307363354299295,F,0,2022,803.0,122.0,16.0
ALUNO-1108,8.95,-1.0,0,0.0,0,7.83333,B,Não,5.0,Ametista,3,9.50002,7.5,6.999999999999998,5.3125,9.0,1.0,0,7.487918,F,0,2022,315.0,91.0,6.0
ALUNO-1109,6.0,-1.0,0,0.0,0,7.055556666666667,B,Não,5.0,Ametista,3,8.500020000000001,7.5,9.296296296296296,6.25,13.0,1.0,2,7.195372592592593,F,0,2022,431.0,64.0,5.0
ALUNO-1110,8.5,-1.0,0,1.0,0,8.0,B,Não,5.0,Ametista,3,9.50002,7.5,7.7,8.125,10.0,1.0,1,7.852501999999999,F,0,2020,625.0,108.0,8.0
ALUNO-1110,5.1,0.0,0,2.0,0,7.3,B,Não,10.0,Ágata,2,9.0,7.5,5.4,6.5,11.0,1.0,2,6.871,F,1,2021,625.0,108.0,8.0
ALUNO-1110,4.583333333333333,-1.0,0,3.0,0,7.499996666666666,B,Não,5.0,Ágata,2,9.000020000000001,7.5,6.966300131667912,6.458333333333332,12.0,1.0,2,6.605761359666916,F,0,2022,625.0,108.0,8.0
ALUNO-1111,7.75,0.0,0,0.0,0,7.500005,R,Não,10.0,Ametista,3,9.000020000000001,7.5,8.217338217338218,5.3125,8.0,1.0,0,7.874720643467644,F,1,2022,178.0,48.0,2.0
ALUNO-1113,7.75,-1.0,0,0.0,0,7.16666,R,Não,5.0,Ametista,3,7.08333,6.25,10.0,7.1875,18.0,0.0,7,7.535415,M,0,2022,296.0,5.0,4.0
ALUNO-1116,7.666666666666667,-1.0,1,0.0,0,8.722226666666668,R,Sim,5.0,Ametista,3,7.916679999999999,7.5,8.16017316017316,6.25,11.0,0.0,1,7.576481298701299,M,0,2022,283.0,77.0,5.0
ALUNO-1117,6.8,0.0,0,0.0,0,7.0,B,Não,10.0,Ametista,3,9.5,0.0,8.3,7.5,8.0,0.0,0,7.129,M,1,2021,575.0,161.0,8.0
ALUNO-1117,7.583333333333333,-1.0,0,1.0,0,7.08333,B,Não,5.0,Ágata,2,8.000020000000001,7.5,5.925000000000001,5.625,9.0,0.0,0,6.730834666666667,M,0,2022,575.0,161.0,8.0
ALUNO-1118,5.0,0.0,0,0.0,0,5.1666625,P,Não,10.0,Ametista,3,8.33334,7.5,8.75,7.34375,13.0,0.0,3,7.1010415,M,1,2022,455.0,56.0,6.0
ALUNO-1120,7.25,0.0,0,0.0,0,7.277776666666666,R,Não,10.0,Topázio,4,9.50002,7.5,9.166666666666666,6.25,9.0,1.0,1,8.063890666666667,F,1,2022,127.0,30.0,2.0
ALUNO-1121,6.0,0.0,0,0.0,0,6.999995,B,Não,10.0,Ametista,3,9.50002,7.5,8.422963727401292,5.0,8.0,1.0,0,7.484593745480259,F,1,2022,317.0,93.0,2.0
ALUNO-1122,8.4,0.0,0,0.0,0,8.3,R,Não,10.0,Ametista,3,8.8,7.5,5.8,7.8,14.0,1.0,4,7.906,F,1,2021,15.0,6.0,1.0
ALUNO-1122,8.777777777777779,0.0,1,1.0,1,8.500007499999999,R,Sim,10.0,Topázio,4,8.33334,7.5,9.615384615384617,7.5,15.0,1.0,5,8.71196797863248,F,1,2022,15.0,6.0,1.0
ALUNO-1123,8.333333333333334,-2.0,1,1.0,1,9.611113333333332,B,Sim,5.0,Ametista,3,8.33334,6.875,8.7,9.166666666666666,15.0,1.0,3,8.266390000000001,F,0,2020,198.0,18.0,2.0
ALUNO-1123,7.5,-2.0,0,2.0,1,8.5,B,Não,5.0,Ametista,3,7.5,6.3,8.6,8.3,16.0,1.0,4,7.634,F,0,2021,198.0,18.0,2.0
ALUNO-1123,7.866666666666666,-3.0,1,3.0,1,9.25,B,Sim,2.5,Ametista,3,8.33334,6.875,9.201754385964913,7.8125,17.0,1.0,4,7.815768210526317,F,0,2022,198.0,18.0,2.0
ALUNO-1124,6.0,-2.0,0,0.0,0,8.4,B,Não,5.0,Ametista,3,7.9,5.6,8.6,8.1,16.0,1.0,4,7.264,F,0,2021,312.0,21.0,4.0
ALUNO-1124,6.466666666666666,-2.0,1,1.0,0,9.208340000000002,B,Sim,5.0,Ametista,3,7.08334,5.625,9.213286713286712,7.5,17.0,1.0,5,7.498492675990676,F,0,2022,312.0,21.0,4.0
ALUNO-1125,3.25,-1.0,0,0.0,0,5.999995,P,Não,5.0,Ágata,2,9.50002,5.625,9.72222222222222,5.0,11.0,1.0,1,6.306945444444445,F,0,2022,686.0,165.0,9.0
ALUNO-1126,4.0,-1.0,0,0.0,0,4.8,P,Não,5.0,Quartzo,1,7.1,7.5,3.3,6.7,14.0,1.0,3,5.047,F,0,2021,835.0,135.0,11.0
ALUNO-1126,3.444444444444444,-2.0,0,1.0,0,5.6249925,P,Não,5.0,Quartzo,1,0.0,5.625,5.799679487179487,7.5,15.0,1.0,3,4.786323286324786,F,0,2022,835.0,135.0,11.0
ALUNO-1127,6.5,-1.0,1,2.0,0,9.33334,R,Sim,5.0,Ametista,3,8.000020000000001,7.5,8.2,5.0,12.0,0.0,2,7.356669999999999,M,0,2020,261.0,33.0,8.0
ALUNO-1127,5.5,0.0,0,3.0,1,7.8,R,Não,10.0,Ametista,3,9.2,6.3,7.8,7.9,13.0,0.0,3,7.547,M,1,2021,261.0,33.0,8.0
ALUNO-1127,7.166666666666667,-1.0,0,4.0,1,7.333335,R,Não,5.0,Ametista,3,10.00002,5.0,9.736842105263158,7.8125,14.0,0.0,3,7.628620754385966,M,0,2022,261.0,33.0,8.0
ALUNO-1128,6.666666666666667,0.0,1,2.0,1,9.7083425,B,Sim,10.0,Ametista,3,9.16668,10.0,5.5,9.375,14.0,1.0,4,8.229169833333334,F,1,2020,64.0,8.0,2.0
ALUNO-1128,8.1,-1.0,0,3.0,1,8.9,B,Não,5.0,Ametista,3,9.2,5.0,8.9,8.8,15.0,1.0,4,7.961,F,0,2021,64.0,8.0,2.0
ALUNO-1128,8.666666666666666,-1.0,1,4.0,1,9.4166775,B,Sim,5.0,Topázio,4,8.33334,8.75,9.056712962962962,6.458333333333334,16.0,1.0,5,8.28217875925926,F,0,2022,64.0,8.0,2.0
ALUNO-1130,9.0,0.0,0,1.0,0,7.888890000000001,B,Não,10.0,Topázio,4,9.50002,6.875,9.7,8.333333333333334,11.0,0.0,2,8.788613333333334,M,1,2020,10.0,1.0,1.0
ALUNO-1130,9.5,-1.0,1,2.0,1,9.9,B,Sim,5.0,Topázio,4,10.0,7.5,10.0,9.8,12.0,0.0,2,9.107,M,0,2021,10.0,1.0,1.0
ALUNO-1130,9.111111111111112,0.0,0,3.0,1,8.208337499999999,B,Não,10.0,Topázio,4,9.16668,6.25,9.907407407407408,8.28125,13.0,0.0,3,8.815164203703704,M,1,2022,10.0,1.0,1.0
ALUNO-1135,9.05,-1.0,0,0.0,0,7.416665,B,Não,5.0,Ametista,3,8.500020000000001,7.5,8.317460317460318,3.125,9.0,0.0,0,7.369327063492064,M,0,2022,371.0,112.0,8.0
ALUNO-1136,7.666666666666667,0.0,0,1.0,0,7.6250025,P,Não,10.0,Ametista,3,9.58335,5.0,7.2,7.8125,14.0,1.0,4,7.737918833333333,F,1,2020,372.0,23.0,9.0
ALUNO-1136,8.2,-1.0,1,2.0,0,9.1,P,Sim,5.0,Topázio,4,8.8,7.5,9.2,8.8,15.0,1.0,4,8.292,F,0,2021,372.0,23.0,9.0
ALUNO-1136,7.477777777777778,-1.0,0,3.0,0,8.2500025,P,Não,5.0,Ametista,3,7.08333,8.125,8.088984204793029,5.833333333333334,16.0,1.0,5,7.367519229847495,F,0,2022,372.0,23.0,9.0
ALUNO-1138,7.888888888888889,0.0,0,0.0,0,8.1250025,B,Não,10.0,Topázio,4,7.5,7.5,8.683646812957157,8.4375,14.0,0.0,4,8.28325764036921,M,1,2022,63.0,7.0,1.0
ALUNO-1141,6.0,-1.0,0,1.0,0,7.5,B,Não,5.0,Ágata,2,8.500020000000001,7.5,7.0,7.8125,13.0,1.0,2,6.9812520000000005,F,0,2020,774.0,115.0,8.0
ALUNO-1141,6.9,-2.0,0,2.0,0,8.9,B,Não,5.0,Ametista,3,7.4,7.5,5.0,8.1,14.0,1.0,2,6.969,F,0,2021,774.0,115.0,8.0
ALUNO-1141,6.166666666666667,-2.0,0,3.0,0,4.91667,B,Não,5.0,Quartzo,1,7.08333,7.5,4.647331154684096,5.0,15.0,1.0,3,5.604466564270153,F,0,2022,774.0,115.0,8.0
ALUNO-1144,8.083333333333334,-1.0,0,0.0,0,7.08333,P,Não,5.0,Ágata,2,10.00002,5.0,6.785714285714285,5.3125,9.0,1.0,0,6.921727523809524,F,0,2022,520.0,147.0,6.0
ALUNO-1150,9.5,0.0,0,2.0,0,7.61111,R,Não,10.0,Topázio,4,9.50002,7.5,8.8,7.916666666666668,9.0,0.0,1,8.673890666666669,M,1,2020,436.0,111.0,3.0
ALUNO-1150,5.8,-1.0,0,3.0,0,7.6,R,Não,5.0,Ametista,3,8.0,7.5,8.8,8.3,10.0,0.0,1,7.318,M,0,2021,436.0,111.0,3.0
ALUNO-1150,6.416666666666666,-1.0,0,4.0,0,8.25,R,Não,5.0,Ametista,3,9.000020000000001,5.0,8.771929824561404,5.9375,11.0,0.0,1,7.181471298245615,M,0,2022,436.0,111.0,3.0
ALUNO-1151,7.8,-1.0,0,0.0,0,6.3,B,Não,5.0,Ágata,2,0.0,7.5,5.3,7.9,14.0,1.0,3,5.931,F,0,2021,556.0,49.0,10.0
ALUNO-1151,6.744444444444444,-1.0,0,1.0,0,6.499995,B,Não,5.0,Ágata,2,8.75001,5.625,7.850182863113898,6.40625,15.0,1.0,4,6.797050461511668,F,0,2022,556.0,49.0,10.0
ALUNO-1152,7.0,0.0,0,0.0,0,7.888890000000001,P,Não,10.0,Topázio,4,10.00002,7.5,9.055555555555555,6.041666666666667,11.0,0.0,2,8.143057777777779,M,1,2022,102.0,14.0,2.0
ALUNO-1153,3.75,-1.0,0,0.0,0,5.49999,B,Não,5.0,Ágata,2,7.91667,7.5,7.357142857142857,6.875,14.0,0.0,3,6.050593571428572,M,0,2022,718.0,101.0,9.0
ALUNO-1154,6.25,-1.0,0,0.0,0,7.222219999999999,R,Não,5.0,Ametista,3,7.83334,7.5,9.62962962962963,5.625,11.0,0.0,1,7.216203925925925,M,0,2022,422.0,108.0,9.0
ALUNO-1155,7.7,0.0,1,0.0,0,9.8,B,Sim,10.0,Topázio,4,9.5,7.5,10.0,8.4,8.0,1.0,0,9.048,F,1,2021,149.0,41.0,2.0
ALUNO-1155,7.583333333333333,0.0,0,1.0,0,7.91666,B,Não,10.0,Ametista,3,9.50002,7.5,8.053872053872054,5.625,8.0,1.0,0,7.973275077441079,F,1,2022,149.0,41.0,2.0
ALUNO-1156,8.666666666666666,0.0,0,1.0,0,6.916665,P,Não,10.0,Ametista,3,8.33334,7.5,9.0,7.8125,13.0,0.0,3,8.281250333333332,M,1,2020,778.0,71.0,13.0
ALUNO-1156,6.5,0.0,0,2.0,0,6.2,P,Não,10.0,Ágata,2,8.8,5.6,5.3,7.0,14.0,0.0,4,6.73,M,1,2021,778.0,71.0,13.0
ALUNO-1156,5.555555555555556,-1.0,0,3.0,0,6.166665,P,Não,5.0,Quartzo,1,0.0,7.5,6.168615866891729,7.34375,15.0,0.0,4,5.562542284489457,M,0,2022,778.0,71.0,13.0
