nome,ano,anos_pm,bolsista_encoded,cg,diff_fase,iaa,ian,ida,idade,ieg,inde,ipp,ips,ipv,na_fase,ponto_virada_encoded,sexo_encoded
ALUNO-1015,2020,2.0,0,18.0,0.0,9.16668,10.0,6.666666666666667,12.0,7.2,8.052502,8.125,7.5,9.000003333333332,1,1,1.0
ALUNO-1015,2021,3.0,1,18.0,0.0,9.6,10.0,6.9,13.0,8.9,8.475,7.9,7.5,9.1,1,1,1.0
ALUNO-1015,2022,4.0,1,18.0,0.0,9.16668,10.0,7.266666666666667,14.0,8.928571428571427,8.67342461904762,7.96875,9.375,8.91667,1,1,1.0
ALUNO-1017,2020,2.0,1,153.0,0.0,9.000020000000001,10.0,8.5,11.0,8.8,8.473890666666668,7.083333333333333,7.5,8.277776666666666,1,0,1.0
ALUNO-1017,2021,3.0,1,153.0,1.0,8.8,10.0,5.8,12.0,7.2,7.844,7.9,7.5,9.2,0,1,1.0
ALUNO-1017,2022,4.0,1,153.0,2.0,7.91667,10.0,6.888888888888888,13.0,9.05864681295716,7.95721614036921,7.96875,5.625,8.083335,0,0,1.0
ALUNO-1022,2020,0.0,0,299.0,0.0,10.00002,10.0,9.0,8.0,9.9,8.780002,7.5,7.5,7.5,1,0,1.0
ALUNO-1022,2021,1.0,0,299.0,0.0,9.0,10.0,1.9,9.0,9.2,7.219,7.7,7.5,7.9,1,0,1.0
ALUNO-1022,2022,2.0,0,299.0,-1.0,8.000020000000001,5.0,7.583333333333334,10.0,9.605072463768115,7.52518315942029,6.041666666666667,7.5,7.166666666666666,0,0,1.0
ALUNO-1023,2021,0.0,0,545.0,-1.0,9.0,5.0,5.8,9.0,10.0,7.896,7.5,7.5,9.2,0,1,1.0
ALUNO-1023,2022,1.0,0,545.0,-2.0,9.000020000000001,5.0,5.416666666666666,11.0,7.26602564102564,6.832373461538461,5.625,7.5,7.916665,0,0,1.0
ALUNO-1025,2022,0.0,0,118.0,0.0,8.000020000000001,10.0,9.183333333333334,8.0,8.925925925925926,8.09268585185185,5.625,6.25,7.41666,1,0,1.0
ALUNO-1026,2021,0.0,0,766.0,0.0,9.6,10.0,5.6,13.0,6.1,7.008,7.1,7.5,6.2,1,0,0.0
ALUNO-1026,2022,1.0,0,766.0,-1.0,8.75001,5.0,2.777777777777778,14.0,4.317217234837372,5.66899900252303,7.5,7.5,6.874995,0,0,0.0
ALUNO-1028,2020,1.0,0,509.0,-1.0,9.50002,5.0,7.5,12.0,9.1,7.73389,7.916666666666668,7.5,7.111106666666665,0,0,1.0
ALUNO-1028,2021,2.0,0,509.0,-1.0,8.4,5.0,7.1,13.0,5.4,6.917,7.5,7.5,7.8,0,0,1.0
ALUNO-1028,2022,3.0,0,509.0,0.0,7.91667,10.0,7.444444444444444,14.0,6.666666666666668,6.943054722222223,7.5,4.375,5.7083275,1,0,1.0
ALUNO-1029,2020,1.0,0,161.0,-1.0,9.50002,5.0,9.0,10.0,8.7,8.352502999999999,8.125,7.5,9.000005,0,1,1.0
ALUNO-1029,2021,2.0,0,161.0,0.0,9.0,10.0,8.4,11.0,7.9,8.782,9.2,7.5,9.7,1,1,1.0
ALUNO-1029,2022,3.0,1,161.0,0.0,8.75001,10.0,5.777777777777778,12.0,8.915214902057008,7.928183035966957,7.8125,7.5,7.9166675,1,0,1.0
ALUNO-1030,2022,0.0,0,531.0,-1.0,8.500020000000001,5.0,5.75,13.0,8.282828282828284,6.874622323232323,6.458333333333334,7.5,6.611106666666666,0,0,0.0
ALUNO-1031,2020,0.0,0,155.0,0.0,9.000020000000001,10.0,10.0,8.0,10.0,9.166669,7.5,7.5,8.833335,1,1,0.0
ALUNO-1031,2021,1.0,0,155.0,0.0,9.5,10.0,8.1,9.0,10.0,8.863,7.5,7.5,9.0,1,1,0.0
ALUNO-1031,2022,2.0,0,155.0,-1.0,8.500020000000001,5.0,8.833333333333332,10.0,10.0,7.950002,5.833333333333334,7.5,7.5,0,0,0.0
ALUNO-1033,2022,0.0,0,74.0,0.0,9.50002,10.0,9.1,8.0,7.328282828282827,8.243991565656566,5.625,8.125,8.166665,1,0,0.0
ALUNO-1034,2020,1.0,0,314.0,0.0,8.000020000000001,10.0,5.5,11.0,8.5,7.751391333333333,8.125,7.5,7.944446666666668,1,0,0.0
ALUNO-1034,2021,2.0,0,314.0,-1.0,8.0,5.0,5.8,12.0,9.2,7.679,8.3,7.5,9.0,0,1,0.0
ALUNO-1034,2022,3.0,0,314.0,-1.0,9.50002,5.0,6.633333333333333,13.0,9.490392648287385,7.495580529657477,6.041666666666667,7.5,7.333333333333333,0,0,0.0
ALUNO-1037,2022,0.0,0,107.0,0.0,8.33334,10.0,8.0,13.0,8.151515151515152,8.121970030303032,8.125,6.875,7.791665,1,0,0.0
ALUNO-1038,2021,0.0,0,298.0,0.0,8.3,10.0,6.5,14.0,6.1,6.619,8.0,0.0,7.3,1,0,1.0
ALUNO-1038,2022,1.0,0,298.0,0.0,9.16668,10.0,5.777777777777779,15.0,7.44750816993464,7.532558522875818,6.458333333333334,7.5,7.875,1,0,1.0
ALUNO-1039,2022,0.0,0,262.0,-2.0,9.50002,5.0,7.0,11.0,9.074074074074074,7.625232814814815,5.9375,7.5,8.08333,0,0,0.0
ALUNO-1040,2022,0.0,0,407.0,-1.0,9.58335,5.0,6.166666666666667,14.0,8.422314578005116,7.267797248934356,7.5,7.5,6.95833,0,0,0.0
ALUNO-1042,2022,0.0,0,528.0,-1.0,9.58335,5.0,5.166666666666667,14.0,8.5,6.891666833333334,7.5,7.5,5.9999925,0,0,0.0
ALUNO-1044,2021,0.0,0,400.0,0.0,9.0,10.0,5.5,8.0,10.0,8.25,7.5,7.5,8.8,1,0,0.0
ALUNO-1044,2022,1.0,0,400.0,-1.0,8.000020000000001,5.0,7.316666666666666,9.0,8.447971781305114,7.282095689594356,5.625,7.5,7.58333,0,0,0.0
ALUNO-1045,2022,0.0,0,168.0,0.0,9.50002,10.0,7.416666666666666,11.0,9.365079365079364,7.902183873015874,4.791666666666667,7.5,6.833329999999999,1,0,1.0
ALUNO-1048,2022,0.0,0,476.0,0.0,8.000020000000001,10.0,4.75,9.0,9.72222222222222,7.038889111111112,4.166666666666666,7.5,5.88888,1,0,0.0
ALUNO-1049,2021,0.0,0,453.0,-1.0,7.9,5.0,6.0,11.0,8.8,7.457,8.5,7.5,8.1,0,0,0.0
ALUNO-1049,2022,1.0,0,453.0,-1.0,8.500020000000001,5.0,6.25,11.0,8.88447971781305,7.107453276895944,6.25,7.5,6.777776666666665,0,0,0.0
ALUNO-1050,2021,0.0,0,205.0,0.0,10.0,10.0,6.9,8.0,10.0,8.788,7.5,7.5,9.5,1,1,1.0
ALUNO-1050,2022,1.0,0,205.0,-1.0,10.00002,5.0,8.25,9.0,8.865955739020755,7.785693147804151,5.625,7.5,7.75,0,0,1.0
ALUNO-1051,2020,1.0,0,566.0,0.0,9.16668,10.0,3.6666666666666665,12.0,2.8,6.254445333333334,7.5,7.5,7.72222,1,0,1.0
ALUNO-1051,2021,2.0,0,566.0,0.0,0.0,10.0,1.3,13.0,1.7,3.599,6.9,7.5,2.9,1,0,1.0
ALUNO-1051,2022,3.0,0,566.0,-1.0,8.75001,5.0,5.833333333333333,14.0,7.1875,6.762500166666667,8.125,5.625,7.0416625,0,0,1.0
ALUNO-1052,2022,0.0,0,111.0,0.0,9.50002,10.0,8.416666666666666,11.0,7.955148299975887,8.11186499332851,6.666666666666666,6.875,7.666666666666667,1,0,1.0
ALUNO-1053,2022,0.0,0,173.0,-2.0,8.75001,5.0,9.25,17.0,9.415584415584416,7.891450716450215,5.833333333333334,7.5,7.2499975,0,0,1.0
ALUNO-1054,2022,0.0,0,210.0,0.0,9.000020000000001,10.0,6.5,9.0,9.333333333333332,7.776390666666667,6.041666666666667,7.5,6.777776666666666,1,0,1.0
ALUNO-1055,2021,0.0,0,332.0,0.0,7.5,10.0,4.7,13.0,4.7,6.421,7.7,5.0,7.6,1,0,1.0
ALUNO-1055,2022,1.0,0,332.0,0.0,6.66666,10.0,6.277777777777778,14.0,8.603896103896105,7.456542276334777,7.34375,5.625,7.5833325,1,0,1.0
ALUNO-1057,2021,0.0,0,656.0,0.0,8.3,10.0,5.8,13.0,5.6,7.494,8.3,7.5,9.0,1,1,0.0
ALUNO-1057,2022,1.0,0,656.0,-1.0,8.33334,5.0,5.166666666666667,14.0,6.845108695652174,6.427354572463768,7.5,7.5,5.9583275,0,0,0.0
ALUNO-1058,2022,0.0,0,213.0,0.0,8.000020000000001,10.0,7.25,11.0,8.69949494949495,7.763511656565657,6.458333333333334,7.5,6.888886666666666,1,0,1.0
ALUNO-1059,2022,0.0,0,833.0,-3.0,7.91667,2.5,1.833333333333333,16.0,3.666666666666667,4.837498500000001,6.875,7.5,6.2916575,0,0,0.0
ALUNO-1060,2022,0.0,0,425.0,0.0,9.58335,10.0,3.5,13.0,8.653198653198654,7.208765730639731,7.03125,7.5,6.83333,1,0,1.0
ALUNO-1062,2022,0.0,0,697.0,0.0,6.66666,10.0,4.25,15.0,7.251602564102564,6.243027512820514,6.09375,5.0,5.83333,1,0,0.0
ALUNO-1063,2021,0.0,0,783.0,-1.0,9.5,5.0,2.3,9.0,0.0,4.9,7.5,7.5,7.5,0,0,1.0
ALUNO-1063,2022,1.0,0,783.0,-2.0,9.000020000000001,5.0,4.166666666666667,11.0,4.573717948717949,5.552244923076923,4.375,7.5,6.08333,0,0,1.0
ALUNO-1065,2021,0.0,0,304.0,-1.0,9.5,5.0,7.0,9.0,10.0,8.0,7.5,7.5,8.3,0,0,0.0
ALUNO-1065,2022,1.0,0,304.0,-2.0,9.50002,5.0,7.0,11.0,9.002849002849004,7.510987800569801,5.9375,7.5,7.58333,0,0,0.0
ALUNO-1066,2021,0.0,0,423.0,0.0,6.7,10.0,5.8,13.0,4.7,6.54,7.3,7.5,6.5,1,0,1.0
ALUNO-1066,2022,1.0,0,423.0,0.0,6.66666,10.0,5.522222222222222,14.0,8.489420062695924,7.21482645698363,6.875,7.5,6.54166,1,0,1.0
ALUNO-1067,2020,2.0,0,239.0,-1.0,8.500020000000001,5.0,9.5,9.0,10.0,8.312502,8.125,7.5,7.5,0,0,1.0
ALUNO-1067,2021,3.0,0,239.0,-1.0,9.5,5.0,8.1,10.0,10.0,8.544,8.8,7.5,9.2,0,1,1.0
ALUNO-1067,2022,4.0,0,239.0,0.0,9.000020000000001,10.0,4.916666666666667,11.0,8.892921960072595,7.682753058681186,6.041666666666667,7.5,8.333333333333334,1,0,1.0
ALUNO-1068,2021,0.0,0,848.0,-1.0,9.2,5.0,6.8,17.0,8.6,7.501,8.1,7.5,7.2,0,0,0.0
ALUNO-1068,2022,1.0,0,848.0,-1.0,8.33334,5.0,1.022222222222222,18.0,3.333333333333333,4.289168444444445,3.75,6.875,5.111116666666667,0,0,0.0
ALUNO-1069,2022,0.0,0,533.0,-1.0,9.000020000000001,5.0,8.0,9.0,6.174603174603175,6.864088634920636,5.625,5.0,7.83333,0,0,1.0
ALUNO-1070,2020,1.0,0,732.0,-2.0,8.500020000000001,5.0,9.5,10.0,10.0,7.633334,5.0,7.5,5.66666,0,0,0.0
ALUNO-1070,2021,2.0,0,732.0,-1.0,9.5,5.0,5.4,11.0,9.6,7.758,8.3,7.5,8.7,0,0,0.0
ALUNO-1070,2022,3.0,0,732.0,-2.0,9.50002,5.0,4.416666666666667,12.0,8.070175438596491,5.949454421052632,4.6875,5.0,5.16667,0,0,0.0
ALUNO-1071,2021,0.0,0,754.0,-1.0,9.5,5.0,5.7,13.0,7.1,7.194,7.3,7.5,8.6,0,0,1.0
ALUNO-1071,2022,1.0,0,754.0,-1.0,9.50002,5.0,3.583333333333333,13.0,5.417989417989419,5.750265883597884,6.041666666666667,5.625,6.666663333333332,0,0,1.0
ALUNO-1072,2020,0.0,0,797.0,0.0,8.75001,10.0,7.333333333333333,12.0,8.3,8.193334333333334,8.749999999999998,7.5,7.833333333333334,1,0,1.0
ALUNO-1072,2021,1.0,0,797.0,0.0,9.2,10.0,4.6,13.0,5.3,7.033,7.5,7.5,8.2,1,0,1.0
ALUNO-1072,2022,2.0,0,797.0,-1.0,9.58335,5.0,4.122222222222223,14.0,3.81578947368421,5.371978339181286,6.09375,7.5,4.83333,0,0,1.0
ALUNO-1073,2021,0.0,0,798.0,-1.0,8.5,5.0,5.4,11.0,8.3,6.914,7.5,7.5,6.6,0,0,0.0
ALUNO-1073,2022,1.0,0,798.0,-1.0,0.0,5.0,4.0,11.0,6.249084249084249,5.334539516483517,6.458333333333334,7.5,6.944446666666666,0,0,0.0
ALUNO-1074,2022,0.0,0,631.0,-2.0,8.000020000000001,5.0,5.833333333333333,13.0,6.25,6.581946666666667,6.041666666666667,7.5,7.555556666666667,0,0,1.0
ALUNO-1075,2020,4.0,1,286.0,0.0,9.16668,10.0,6.666666666666667,14.0,9.8,8.796113333333334,8.749999999999998,10.0,8.55556,1,0,1.0
ALUNO-1075,2021,5.0,1,286.0,0.0,7.5,10.0,6.3,15.0,7.2,7.859,7.8,7.5,9.4,1,1,1.0
ALUNO-1075,2022,6.0,1,286.0,-1.0,7.5,5.0,6.744444444444444,16.0,9.580419580419582,7.566015304972806,7.96875,5.625,8.458337499999999,0,1,1.0
ALUNO-1076,2022,0.0,0,705.0,-1.0,8.75001,5.0,3.75,14.0,7.357142857142857,6.116219571428572,7.03125,7.5,5.333325,0,0,1.0
ALUNO-1078,2020,1.0,0,642.0,-1.0,7.416679999999999,5.0,10.0,11.0,8.0,7.804168000000001,7.083333333333334,6.875,7.833333333333333,0,0,1.0
ALUNO-1078,2021,2.0,0,642.0,-1.0,9.0,5.0,0.0,12.0,1.7,4.45,7.7,8.1,5.7,0,0,1.0
ALUNO-1078,2022,3.0,0,642.0,-1.0,8.000020000000001,5.0,5.583333333333334,13.0,7.662464985994397,6.511662330532213,6.458333333333334,7.5,5.833336666666667,0,0,1.0
ALUNO-1080,2022,0.0,0,795.0,-1.0,7.50002,5.0,0.0,13.0,6.481481481481481,5.411575629629629,6.041666666666667,7.5,7.555553333333333,0,0,1.0
ALUNO-1082,2022,0.0,0,499.0,-1.0,8.500020000000001,5.0,6.0,11.0,8.78924174276498,6.962017015219663,6.25,5.625,7.333333333333333,0,0,0.0
ALUNO-1084,2020,1.0,0,648.0,0.0,9.000020000000001,10.0,9.0,8.0,10.0,8.308336,6.875,4.375,7.41667,1,0,0.0
ALUNO-1084,2021,2.0,0,648.0,0.0,8.0,10.0,5.6,9.0,9.6,7.954,7.9,6.9,8.2,1,0,0.0
ALUNO-1084,2022,3.0,0,648.0,-1.0,7.50002,5.0,5.0,10.0,8.932367149758454,6.464252763285025,5.0,7.5,5.888886666666667,0,0,0.0
ALUNO-1085,2020,1.0,0,701.0,-1.0,9.16668,5.0,3.333333333333333,14.0,5.5,6.205209666666667,7.96875,7.5,7.375,0,0,1.0
ALUNO-1085,2021,2.0,0,701.0,-1.0,8.8,5.0,3.9,15.0,7.5,6.234,7.3,7.5,5.5,0,0,1.0
ALUNO-1085,2022,3.0,0,701.0,-1.0,8.75001,5.0,4.955555555555556,16.0,6.25,6.157779444444444,6.25,7.5,5.833336666666667,0,0,1.0
ALUNO-1090,2020,2.0,0,813.0,-1.0,7.00002,5.0,8.0,10.0,4.6,6.611668,7.083333333333333,7.5,7.166663333333332,0,0,1.0
ALUNO-1090,2021,3.0,0,813.0,-1.0,8.5,5.0,3.7,11.0,8.8,7.179,7.9,7.5,9.0,0,1,1.0
ALUNO-1090,2022,4.0,0,813.0,-2.0,8.500020000000001,5.0,1.0,12.0,5.481481481481482,5.179630296296297,5.833333333333334,7.5,5.999993333333334,0,0,1.0
ALUNO-1091,2022,0.0,0,789.0,-1.0,9.000020000000001,5.0,2.25,13.0,4.866442199775533,5.519122439955107,6.458333333333334,7.5,6.499993333333334,0,0,1.0
ALUNO-1093,2020,4.0,1,524.0,-1.0,9.16668,5.0,5.333333333333333,16.0,9.1,7.297778666666666,8.333333333333332,7.5,7.055553333333334,0,0,1.0
ALUNO-1093,2021,5.0,1,524.0,3.0,7.9,10.0,5.4,17.0,7.2,7.225,8.0,7.5,6.8,0,0,1.0
ALUNO-1093,2022,6.0,0,524.0,-1.0,7.91667,5.0,4.733333333333333,18.0,7.370098039215687,6.901589607843138,8.28125,7.5,8.055556666666668,0,0,1.0
ALUNO-1095,2020,1.0,0,8.0,0.0,10.00002,10.0,10.0,7.0,10.0,9.116669,7.5,7.5,8.083335,1,0,1.0
ALUNO-1095,2021,2.0,0,8.0,1.0,10.0,10.0,8.9,8.0,9.2,9.294,9.2,8.1,9.7,0,1,1.0
ALUNO-1095,2022,3.0,1,8.0,0.0,10.00002,10.0,9.916666666666668,9.0,9.666666666666666,8.902781333333333,6.25,7.5,8.055563333333334,1,0,1.0
ALUNO-1097,2020,3.0,1,100.0,0.0,9.58335,10.0,6.666666666666667,12.0,7.4,7.818543333333334,7.96875,7.5,7.5,1,0,0.0
ALUNO-1097,2022,5.0,1,100.0,0.0,9.16668,10.0,6.677777777777778,14.0,9.691650853889945,8.149929726333543,7.96875,5.625,8.000005,1,0,0.0
ALUNO-1098,2021,0.0,0,165.0,0.0,10.0,10.0,5.3,8.0,10.0,8.313,7.5,7.5,8.8,1,0,1.0
ALUNO-1098,2022,1.0,0,165.0,-1.0,8.500020000000001,5.0,9.3,9.0,8.61952861952862,7.910991723905724,5.3125,8.125,8.16667,0,0,1.0
ALUNO-1099,2021,0.0,0,389.0,0.0,10.0,10.0,5.9,9.0,9.6,8.331,8.1,6.3,8.9,1,0,1.0
ALUNO-1099,2022,1.0,0,389.0,0.0,8.500020000000001,10.0,7.75,11.0,5.462962962962963,7.303705925925926,6.458333333333334,6.875,7.38889,1,0,1.0
ALUNO-1101,2022,0.0,0,652.0,-1.0,6.75,5.0,4.0,11.0,8.111341154819415,6.440323564297217,6.041666666666667,7.5,7.444443333333333,0,0,1.0
ALUNO-1102,2022,0.0,0,852.0,0.0,0.0,10.0,0.0,13.0,4.886363636363637,4.244980227272728,6.09375,7.5,4.5416625,1,0,1.0
ALUNO-1103,2020,4.0,0,727.0,-1.0,7.91668,5.0,3.5,13.0,8.9,6.394585,4.6875,4.375,8.583335,0,0,1.0
ALUNO-1103,2021,5.0,0,727.0,-2.0,0.0,5.0,3.3,14.0,2.9,4.0,6.0,5.6,5.5,0,0,1.0
ALUNO-1103,2022,6.0,0,727.0,-2.0,10.00002,5.0,3.277777777777777,15.0,7.442630898513252,6.011790235258207,6.09375,5.0,6.2916575,0,0,1.0
ALUNO-1104,2021,0.0,0,447.0,-1.0,9.5,5.0,3.6,11.0,7.9,6.889,7.9,7.5,7.9,0,0,0.0
ALUNO-1104,2022,1.0,0,447.0,-2.0,9.000020000000001,5.0,7.083333333333334,13.0,7.364726727545317,7.131280678842398,6.25,7.5,7.333333333333333,0,0,0.0
ALUNO-1105,2020,4.0,0,560.0,-1.0,7.50002,5.0,7.5,11.0,9.4,7.648752,7.1875,7.5,7.75,0,0,1.0
ALUNO-1105,2021,5.0,0,560.0,-1.0,9.5,5.0,5.5,12.0,6.3,6.621,7.3,6.3,7.3,0,0,1.0
ALUNO-1105,2022,6.0,0,560.0,-1.0,9.50002,5.0,5.083333333333334,13.0,8.505050505050505,6.787123434343435,6.041666666666667,4.375,7.88889,0,0,1.0
ALUNO-1106,2020,1.0,0,637.0,-2.0,9.000020000000001,5.0,9.5,10.0,9.9,7.734169,2.5,4.375,8.833335,0,1,0.0
ALUNO-1106,2022,0.0,0,637.0,-1.0,9.000020000000001,5.0,5.583333333333334,12.0,8.015728977616455,6.555924462189958,5.0,6.25,6.55555,0,0,0.0
ALUNO-1107,2021,0.0,0,803.0,-1.0,10.0,5.0,8.0,13.0,9.6,8.217,7.5,7.5,8.5,0,0,1.0
ALUNO-1107,2022,1.0,0,803.0,-1.0,0.0,5.0,2.722222222222222,14.0,6.075009549274255,5.307363354299295,7.8125,7.5,7.583335,0,0,1.0
ALUNO-1108,2022,0.0,0,315.0,-1.0,9.50002,5.0,8.95,9.0,6.999999999999998,7.487918,5.3125,7.5,7.83333,0,0,1.0
ALUNO-1109,2022,0.0,0,431.0,-1.0,8.500020000000001,5.0,6.0,13.0,9.296296296296296,7.195372592592593,6.25,7.5,7.055556666666667,0,0,1.0
ALUNO-1110,2020,1.0,0,625.0,-1.0,9.50002,5.0,8.5,10.0,7.7,7.852501999999999,8.125,7.5,8.0,0,0,1.0
ALUNO-1110,2021,2.0,0,625.0,0.0,9.0,10.0,5.1,11.0,5.4,6.871,6.5,7.5,7.3,1,0,1.0
ALUNO-1110,2022,3.0,0,625.0,-1.0,9.000020000000001,5.0,4.583333333333333,12.0,6.966300131667912,6.605761359666916,6.458333333333332,7.5,7.499996666666666,0,0,1.0
ALUNO-1111,2022,0.0,0,178.0,0.0,9.000020000000001,10.0,7.75,8.0,8.217338217338218,7.874720643467644,5.3125,7.5,7.500005,1,0,1.0
ALUNO-1113,2022,0.0,0,296.0,-1.0,7.08333,5.0,7.75,18.0,10.0,7.535415,7.1875,6.25,7.16666,0,0,0.0
ALUNO-1116,2022,0.0,0,283.0,-1.0,7.916679999999999,5.0,7.666666666666667,11.0,8.16017316017316,7.576481298701299,6.25,7.5,8.722226666666668,0,1,0.0
ALUNO-1117,2021,0.0,0,575.0,0.0,9.5,10.0,6.8,8.0,8.3,7.129,7.5,0.0,7.0,1,0,0.0
ALUNO-1117,2022,1.0,0,575.0,-1.0,8.000020000000001,5.0,7.583333333333333,9.0,5.925000000000001,6.730834666666667,5.625,7.5,7.08333,0,0,0.0
ALUNO-1118,2022,0.0,0,455.0,0.0,8.33334,10.0,5.0,13.0,8.75,7.1010415,7.34375,7.5,5.1666625,1,0,0.0
ALUNO-1120,2022,0.0,0,127.0,0.0,9.50002,10.0,7.25,9.0,9.166666666666666,8.063890666666667,6.25,7.5,7.277776666666666,1,0,1.0
ALUNO-1121,2022,0.0,0,317.0,0.0,9.50002,10.0,6.0,8.0,8.422963727401292,7.484593745480259,5.0,7.5,6.999995,1,0,1.0
ALUNO-1122,2021,0.0,0,15.0,0.0,8.8,10.0,8.4,14.0,5.8,7.906,7.8,7.5,8.3,1,0,1.0
ALUNO-1122,2022,1.0,1,15.0,0.0,8.33334,10.0,8.777777777777779,15.0,9.615384615384617,8.71196797863248,7.5,7.5,8.500007499999999,1,1,1.0
ALUNO-1123,2020,1.0,1,198.0,-2.0,8.33334,5.0,8.333333333333334,15.0,8.7,8.266390000000001,9.166666666666666,6.875,9.611113333333332,0,1,1.0
ALUNO-1123,2021,2.0,1,198.0,-2.0,7.5,5.0,7.5,16.0,8.6,7.634,8.3,6.3,8.5,0,0,1.0
ALUNO-1123,2022,3.0,1,198.0,-3.0,8.33334,2.5,7.866666666666666,17.0,9.201754385964913,7.815768210526317,7.8125,6.875,9.25,0,1,1.0
ALUNO-1124,2021,0.0,0,312.0,-2.0,7.9,5.0,6.0,16.0,8.6,7.264,8.1,5.6,8.4,0,0,1.0
ALUNO-1124,2022,1.0,0,312.0,-2.0,7.08334,5.0,6.466666666666666,17.0,9.213286713286712,7.498492675990676,7.5,5.625,9.208340000000002,0,1,1.0
ALUNO-1125,2022,0.0,0,686.0,-1.0,9.50002,5.0,3.25,11.0,9.72222222222222,6.306945444444445,5.0,5.625,5.999995,0,0,1.0
ALUNO-1126,2021,0.0,0,835.0,-1.0,7.1,5.0,4.0,14.0,3.3,5.047,6.7,7.5,4.8,0,0,1.0
ALUNO-1126,2022,1.0,0,835.0,-2.0,0.0,5.0,3.444444444444444,15.0,5.799679487179487,4.786323286324786,7.5,5.625,5.6249925,0,0,1.0
ALUNO-1127,2020,2.0,0,261.0,-1.0,8.000020000000001,5.0,6.5,12.0,8.2,7.356669999999999,5.0,7.5,9.33334,0,1,0.0
ALUNO-1127,2021,3.0,1,261.0,0.0,9.2,10.0,5.5,13.0,7.8,7.547,7.9,6.3,7.8,1,0,0.0
ALUNO-1127,2022,4.0,1,261.0,-1.0,10.00002,5.0,7.166666666666667,14.0,9.736842105263158,7.628620754385966,7.8125,5.0,7.333335,0,0,0.0
ALUNO-1128,2020,2.0,1,64.0,0.0,9.16668,10.0,6.666666666666667,14.0,5.5,8.229169833333334,9.375,10.0,9.7083425,1,1,1.0
ALUNO-1128,2021,3.0,1,64.0,-1.0,9.2,5.0,8.1,15.0,8.9,7.961,8.8,5.0,8.9,0,0,1.0
ALUNO-1128,2022,4.0,1,64.0,-1.0,8.33334,5.0,8.666666666666666,16.0,9.056712962962962,8.28217875925926,6.458333333333334,8.75,9.4166775,0,1,1.0
ALUNO-1130,2020,1.0,0,10.0,0.0,9.50002,10.0,9.0,11.0,9.7,8.788613333333334,8.333333333333334,6.875,7.888890000000001,1,0,0.0
ALUNO-1130,2021,2.0,1,10.0,-1.0,10.0,5.0,9.5,12.0,10.0,9.107,9.8,7.5,9.9,0,1,0.0
ALUNO-1130,2022,3.0,1,10.0,0.0,9.16668,10.0,9.111111111111112,13.0,9.907407407407408,8.815164203703704,8.28125,6.25,8.208337499999999,1,0,0.0
ALUNO-1135,2022,0.0,0,371.0,-1.0,8.500020000000001,5.0,9.05,9.0,8.317460317460318,7.369327063492064,3.125,7.5,7.416665,0,0,0.0
ALUNO-1136,2020,1.0,0,372.0,0.0,9.58335,10.0,7.666666666666667,14.0,7.2,7.737918833333333,7.8125,5.0,7.6250025,1,0,1.0
ALUNO-1136,2021,2.0,0,372.0,-1.0,8.8,5.0,8.2,15.0,9.2,8.292,8.8,7.5,9.1,0,1,1.0
ALUNO-1136,2022,3.0,0,372.0,-1.0,7.08333,5.0,7.477777777777778,16.0,8.088984204793029,7.367519229847495,5.833333333333334,8.125,8.2500025,0,0,1.0
ALUNO-1138,2022,0.0,0,63.0,0.0,7.5,10.0,7.888888888888889,14.0,8.683646812957157,8.28325764036921,8.4375,7.5,8.1250025,1,0,0.0
ALUNO-1141,2020,1.0,0,774.0,-1.0,8.500020000000001,5.0,6.0,13.0,7.0,6.9812520000000005,7.8125,7.5,7.5,0,0,1.0
ALUNO-1141,2021,2.0,0,774.0,-2.0,7.4,5.0,6.9,14.0,5.0,6.969,8.1,7.5,8.9,0,0,1.0
ALUNO-1141,2022,3.0,0,774.0,-2.0,7.08333,5.0,6.166666666666667,15.0,4.647331154684096,5.604466564270153,5.0,7.5,4.91667,0,0,1.0
ALUNO-1144,2022,0.0,0,520.0,-1.0,10.00002,5.0,8.083333333333334,9.0,6.785714285714285,6.921727523809524,5.3125,5.0,7.08333,0,0,1.0
ALUNO-1150,2020,2.0,0,436.0,0.0,9.50002,10.0,9.5,9.0,8.8,8.673890666666669,7.916666666666668,7.5,7.61111,1,0,0.0
ALUNO-1150,2021,3.0,0,436.0,-1.0,8.0,5.0,5.8,10.0,8.8,7.318,8.3,7.5,7.6,0,0,0.0
ALUNO-1150,2022,4.0,0,436.0,-1.0,9.000020000000001,5.0,6.416666666666666,11.0,8.771929824561404,7.181471298245615,5.9375,5.0,8.25,0,0,0.0
ALUNO-1151,2021,0.0,0,556.0,-1.0,0.0,5.0,7.8,14.0,5.3,5.931,7.9,7.5,6.3,0,0,1.0
ALUNO-1151,2022,1.0,0,556.0,-1.0,8.75001,5.0,6.744444444444444,15.0,7.850182863113898,6.797050461511668,6.40625,5.625,6.499995,0,0,1.0
ALUNO-1152,2022,0.0,0,102.0,0.0,10.00002,10.0,7.0,11.0,9.055555555555555,8.143057777777779,6.041666666666667,7.5,7.888890000000001,1,0,0.0
ALUNO-1153,2022,0.0,0,718.0,-1.0,7.91667,5.0,3.75,14.0,7.357142857142857,6.050593571428572,6.875,7.5,5.49999,0,0,0.0
