nome,idade,anos_pm,inde,pedra,iaa,ieg,ips,ida,ipp,ipv,ian,sexo,corraca,fase,bolsista_encoded,ponto_virada_encoded,pedra_encoded,destaque_ieg_resultado,destaque_ida_resultado,destaque_ipv_resultado,destaque_ieg_resultado_encoded,destaque_ida_resultado_encoded,destaque_ipv_resultado_encoded
ALUNO-1228,11.0,1,7.600000666666666,Ametista,6.91668,8.5,7.5,6.5,7.916666666666667,6.833329999999999,10,F,B,2,0,0,3,Positivo,Negativo,Positivo,1,-1,1
ALUNO-1229,9.0,2,7.917778666666665,Ametista,9.500020000000001,9.2,5.625,8,5.208333333333333,7.222216666666665,10,F,R,1,0,0,3,Positivo,Positivo,Positivo,1,1,1
ALUNO-1230,12.0,3,7.5670823333333335,Ametista,6.24999,9.7,7.5,4.666666666666667,8.4375,7.375,10,M,B,3,1,0,3,Positivo,Negativo,Positivo,1,-1,1
ALUNO-1231,12.0,3,6.0041660000000014,Quartzo,0,7,4.375,7,6.666666666666666,7.999996666666666,5,F,R,2,0,0,1,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-1232,12.0,1,6.008751,Quartzo,9.500020000000001,8.2,7.5,0,7.1875,7.249995,5,M,R,2,0,0,1,Positivo,Negativo,Negativo,1,-1,-1
ALUNO-1237,13.0,1,6.985000666666667,Ágata,7.9166799999999995,8.3,7.5,5.5,7.5,7.166663333333332,5,M,R,2,0,0,2,Positivo,Negativo,Negativo,1,-1,-1
ALUNO-1238,8.0,2,8.539168,Topázio,7.4166799999999995,8.8,7.5,10,6.875,8,10,F,B,1,0,0,4,Positivo,Positivo,Positivo,1,1,1
ALUNO-1241,11.0,2,4.179721333333333,Quartzo,0,2.1,7.5,0,6.875,6.611106666666666,10,M,R,2,0,0,1,Negativo,Negativo,Positivo,-1,-1,1
ALUNO-1244,9.0,1,8.742502000000002,Topázio,9.500020000000001,8.9,7.5,9.5,8.125,7.75,10,F,P,1,0,0,4,Positivo,Positivo,Positivo,1,1,1
ALUNO-1248,13.0,3,8.442778666666666,Ametista,9.16668,9.2,6.875,7.666666666666667,8.541666666666666,8.055553333333332,10,F,B,3,1,0,3,Positivo,Positivo,Positivo,1,1,1
ALUNO-1249,14.0,3,8.006044,Ametista,9.16668,7.9,6.25,6,8.59375,9.125005,10,M,R,5,1,1,3,Positivo,Negativo,Positivo,1,-1,1
ALUNO-1250,13.0,1,6.484720666666667,Ágata,6.66666,5,7.5,3.3333333333333335,8.125,7.94444,10,F,P,3,0,0,2,Negativo,Negativo,Positivo,-1,-1,1
ALUNO-1251,14.0,0,7.613959833333333,Ametista,9.16668,6.7,10,7.666666666666667,7.65625,7.7916675,5,M,B,3,0,0,3,Negativo,Positivo,Negativo,-1,1,-1
ALUNO-1252,16.0,2,5.802082833333333,Quartzo,0,6.5,7.5,3.1666666666666665,7.1875,6.9999975,10,F,B,6,0,0,1,Negativo,Negativo,Positivo,-1,-1,1
ALUNO-1253,10.0,1,7.429166,Ametista,8.500020000000001,10,5.625,10,2.5,6.3333200000000005,5,M,P,0,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-1254,12.0,2,6.518752000000001,Ágata,8.500020000000001,3.5,6.875,8,7.8125,7,5,F,P,2,0,0,2,Negativo,Positivo,Negativo,-1,1,-1
ALUNO-1256,15.0,2,5.397779,Quartzo,7.91667,4.6,7.5,0,7.916666666666668,8.222226666666668,5,M,B,4,0,0,1,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-1257,14.0,1,7.6402105,Ametista,10.000020000000001,6.8,7.5,8,7.96875,8.166667499999999,5,M,R,3,0,0,3,Negativo,Positivo,Negativo,-1,1,-1
ALUNO-1260,10.0,0,7.975835333333334,Ametista,9.500020000000001,8.9,7.5,9,7.291666666666667,7.333333333333333,5,F,B,1,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-1261,15.0,4,5.436457833333334,Quartzo,7.91667,7.5,3.125,0.6666666666666666,6.40625,5.2916625,10,F,R,5,1,0,1,Positivo,Negativo,Positivo,1,-1,1
ALUNO-1262,15.0,0,6.840279333333334,Ágata,8.33334,9,7.5,2.6666666666666665,8.125,8.055560000000002,5,F,B,4,0,0,2,Positivo,Negativo,Negativo,1,-1,-1
ALUNO-1264,10.0,1,8.110557333333334,Ametista,10.000020000000001,8.4,7.5,9.5,7.916666666666668,7.444443333333333,5,M,B,1,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-1265,16.0,1,8.124446333333335,Ametista,8.75001,9.9,7.5,7.666666666666667,8.749999999999998,8.055560000000002,5,M,P,4,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-1266,12.0,2,7.463612666666667,Ametista,8.500020000000001,8.7,5,7.5,7.291666666666667,8.22222,5,M,R,2,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-1270,10.0,1,7.448612666666667,Ametista,8.500020000000001,6.5,7.5,6,7.708333333333334,7.888886666666666,10,M,B,2,0,0,3,Negativo,Negativo,Positivo,-1,-1,1
ALUNO-1274,15.0,1,7.942502666666667,Ametista,9.16668,8.4,7.5,7.333333333333333,8.958333333333332,8.666673333333334,5,M,R,4,0,1,3,Positivo,Negativo,Negativo,1,-1,-1
ALUNO-1275,9.0,1,8.718752,Topázio,10.000020000000001,8.5,7.5,10,7.1875,7.75,10,F,B,1,0,0,4,Positivo,Positivo,Positivo,1,1,1
ALUNO-1277,13.0,3,7.639723666666667,Ametista,7.08333,5.9,5,7.666666666666667,8.958333333333332,9.111120000000001,10,M,B,3,0,1,3,Negativo,Positivo,Positivo,-1,1,1
ALUNO-1278,9.0,1,7.31667,Ametista,9.000020000000001,10,7.5,10,2.5,4.58334,5,F,R,0,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-1281,16.0,2,8.381459166666666,Ametista,7.91667,9.1,7.5,6.833333333333333,8.28125,9.125002499999999,10,M,B,7,0,1,3,Positivo,Negativo,Positivo,1,-1,1
ALUNO-1282,7.0,0,6.301668,Ágata,7.9166799999999995,8.8,2.5,8.5,2.5,2.75,10,F,R,0,1,0,2,Positivo,Positivo,Positivo,1,1,1
ALUNO-1284,16.0,0,6.793611000000001,Ágata,8.75001,8.6,7.5,4.333333333333333,7.708333333333334,6.555550000000001,5,M,B,5,0,0,2,Positivo,Negativo,Negativo,1,-1,-1
ALUNO-1285,8.0,0,8.61125,Topázio,9.000020000000001,9.9,7.5,9,7.8125,6.99999,10,F,B,0,0,0,4,Positivo,Positivo,Positivo,1,1,1
ALUNO-1287,10.0,0,7.16667,Ágata,8.500020000000001,10,7.5,8.5,2.5,5.58334,5,F,R,0,0,0,2,Positivo,Positivo,Negativo,1,1,-1
ALUNO-1288,16.0,4,6.728749,Ágata,0,7.8,7.5,6,7.1875,7.499995,10,M,B,6,1,0,2,Positivo,Negativo,Positivo,1,-1,1
ALUNO-1289,12.0,0,6.120001333333334,Ágata,8.500020000000001,7.1,7.5,3,6.666666666666667,6.666663333333334,5,M,R,2,0,0,2,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-1291,9.0,0,8.050834666666667,Ametista,6.9166799999999995,6.9,7.5,10,7.291666666666667,7.5,10,M,R,1,0,0,3,Negativo,Positivo,Positivo,-1,1,1
ALUNO-1292,11.0,1,8.949447333333334,Topázio,10.000020000000001,9.4,7.5,9,8.75,8.222226666666668,10,M,P,2,0,0,4,Positivo,Positivo,Positivo,1,1,1
ALUNO-1293,12.0,1,3.8519446666666672,Quartzo,0,1.1,7.5,0,7.708333333333334,8.055556666666668,5,M,B,2,0,0,1,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-1294,16.0,1,4.4933325,Quartzo,7.91667,2.8,5,0,6.25,5.0833275,10,M,B,6,0,0,1,Negativo,Negativo,Positivo,-1,-1,1
ALUNO-1296,10.0,1,6.846252000000001,Ágata,8.500020000000001,8.7,5.625,5.75,5.9375,7.25,5,M,B,1,0,0,2,Positivo,Negativo,Negativo,1,-1,-1
ALUNO-1297,18.0,1,7.080833833333333,Ágata,7.91667,8.3,6.875,5.666666666666667,7.5,7.7916675,5,F,R,7,0,0,2,Positivo,Negativo,Negativo,1,-1,-1
ALUNO-1298,8.0,1,8.546669,Topázio,9.500020000000001,9.9,7.5,9,7.5,6.583335,10,F,B,0,0,0,4,Positivo,Positivo,Positivo,1,1,1
ALUNO-1299,14.0,3,7.819792333333333,Ametista,7.91667,8.5,7.5,5.166666666666667,8.28125,8.583335,10,M,B,6,1,0,3,Positivo,Negativo,Positivo,1,-1,1
ALUNO-1302,11.0,1,4.3272233333333325,Quartzo,8.000020000000001,0.9,7.5,0,7.083333333333334,6.944439999999998,5,M,R,1,0,0,1,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-1303,13.0,4,6.2175020000000005,Ágata,9.000020000000001,7.9,4.375,3,5,8.5,5,F,P,2,0,0,2,Positivo,Negativo,Negativo,1,-1,-1
ALUNO-1309,17.0,1,7.887501166666667,Ametista,7.5,8,7.5,6.833333333333333,8.125,8.0416725,10,M,N,7,0,0,3,Positivo,Negativo,Positivo,1,-1,1
ALUNO-1313,14.0,0,5.189999333333334,Quartzo,8.33334,5.2,5,2.1666666666666665,7.5,5.666660000000001,5,F,B,3,0,0,1,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-1315,12.0,4,5.655001,Quartzo,8.000020000000001,6.9,5,4.5,3.75,5.999995,5,F,N,2,1,0,1,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-1316,10.0,1,8.500003,Topázio,9.500020000000001,10,7.5,10,7.5,7.750005,5,M,P,0,0,0,4,Positivo,Positivo,Negativo,1,1,-1
ALUNO-1319,10.0,1,7.898334666666667,Ametista,6.41668,9.2,6.875,10,7.291666666666667,7.5,5,M,B,1,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-1323,10.0,1,8.049168666666667,Ametista,9.000020000000001,9.1,4.375,10,7.916666666666668,8,5,M,P,1,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-1324,10.0,2,8.000835333333335,Ametista,9.000020000000001,7.9,7.5,10,7.708333333333334,7.5,5,M,B,1,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-1325,13.0,2,5.3245830000000005,Quartzo,6.91668,8.3,5,0,6.5625,6.583325,5,M,R,2,0,0,1,Positivo,Negativo,Negativo,1,-1,-1
ALUNO-1328,10.0,3,7.285836,Ametista,9.500020000000001,8.7,7.5,1.5,8.125,8.66667,10,F,R,2,1,1,3,Positivo,Negativo,Positivo,1,-1,1
ALUNO-1336,14.0,0,5.584721333333334,Quartzo,8.33334,4,7.5,3.6666666666666665,8.125,5.777770000000001,5,F,P,3,0,0,1,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-1338,10.0,1,8.332502999999999,Ametista,9.500020000000001,8.1,7.5,9.5,8.125,9.000005,5,F,B,1,0,1,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-1339,14.0,1,7.922223333333333,Ametista,10.000020000000001,10,7.5,7.666666666666667,7.5,6.944439999999999,5,F,B,3,0,0,3,Positivo,Positivo,Negativo,1,1,-1
ALUNO-1341,17.0,1,8.430002833333335,Ametista,8.75001,8.9,6.875,7.166666666666667,8.125,9.2083425,10,F,P,7,1,1,3,Positivo,Negativo,Positivo,1,-1,1
ALUNO-1343,11.0,2,5.841667000000001,Quartzo,8.000020000000001,8,5,0,6.25,6.583325,10,M,B,2,0,0,1,Positivo,Negativo,Positivo,1,-1,1
ALUNO-1344,14.0,2,6.449445333333334,Ágata,8.000020000000001,7.4,5.625,6,6.458333333333334,7.555549999999998,2.5,F,B,1,0,0,2,Negativo,Negativo,Negativo,-1,-1,-1
ALUNO-1347,17.0,1,7.158543333333334,Ágata,9.16668,8.1,6.875,4.666666666666667,7.34375,6.333335,10,F,B,7,0,0,2,Positivo,Negativo,Positivo,1,-1,1
ALUNO-1348,13.0,2,7.842224333333333,Ametista,7.91667,7.1,6.875,6.333333333333333,8.541666666666666,9.11112,10,F,N,3,0,1,3,Negativo,Negativo,Positivo,-1,-1,1
